"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Last Updated","Current Ver","Android Ver","Avg_Sentiment","Review_Count","Success","log_installs","log_reviews","is_free","high_success","Last_Updated","days_since_update"
"Knightfall™ AR","FAMILY",4.2,254,25,10000,"Free",0,"Teen","March 17, 2018","1.0","7.0 and up",0,0,"0",9.21044036697652,5.54126354515843,1,0,2018-03-17,2946
"Ghost Snap AR Horror Survival","GAME",3.8,898,33,1e+05,"Free",0,"Teen","December 21, 2016","1.2.3.1","2.3 and up",0,0,"0",11.5129354649202,6.80128303447162,1,0,2016-12-21,3397
"The Walking Dead: Our World","GAME",4,22435,100,1e+06,"Free",0,"Teen","August 1, 2018","1.1.0.3","5.0 and up",0,0,"1",13.8155115579638,10.0184220906282,1,1,2018-08-01,2809
"Sketchfab","FAMILY",4.3,906,9.2,50000,"Free",0,"Mature 17+","March 9, 2018","0.46.0","4.4 and up",0,0,"0",10.8197982842103,6.81014245011514,1,0,2018-03-09,2954
"Ingress","GAME",4.3,391325,43,1e+07,"Free",0,"Everyone","June 20, 2018","1.131.2","4.0 and up",0,0,"1",16.1180957509583,12.8772962511738,1,1,2018-06-20,2851
"My Tamagotchi Forever","FAMILY",4.3,28735,91,1e+06,"Free",0,"Everyone","August 1, 2018","1.12.0.1654","4.2 and up",0,0,"1",13.8155115579638,10.2659059711019,1,1,2018-08-01,2809
"Egg, Inc.","FAMILY",4.7,580160,29,5e+06,"Free",0,"Everyone","June 13, 2018","1.7.5","4.0.3 and up",0,0,"1",15.4249486703984,13.2710609302096,1,1,2018-06-13,2858
"Flat Pack","GAME",4.4,862,44,1e+05,"Free",0,"Everyone 10+","March 16, 2018","1.0.4","7.0 and up",0,0,"0",11.5129354649202,6.76041469108343,1,0,2018-03-16,2947
"Crayola Color Blaster","GAME",3.8,17,30,1000,"Free",0,"Everyone","March 13, 2018","1.5","7.0 and up",0,0,"0",6.90875477931522,2.89037175789616,1,0,2018-03-13,2950
"Guns of Boom - Online Shooter","GAME",4.6,1226514,99,1e+07,"Free",0,"Teen","July 20, 2018","4.4.4","4.1 and up",0,0,"1",16.1180957509583,14.0196873725284,1,1,2018-07-20,2821
"Guns Royale - Multiplayer Blocky Battle Royale","GAME",4.6,19070,90,1e+05,"Free",0,"Everyone 10+","August 4, 2018","1.0","Varies with device",0,0,"0",11.5129354649202,9.85592413560452,1,0,2018-08-04,2806
"Build.com - Shop Home Improvement & Expert Advice","HOUSE_AND_HOME",4.5,118,72,50000,"Free",0,"Everyone","July 10, 2018","3.7.1","5.0 and up",0,0,"0",10.8197982842103,4.77912349311153,1,0,2018-07-10,2831
"Wayfair - Shop All Things Home","SHOPPING",4.5,20247,47,5e+06,"Free",0,"Everyone","August 3, 2018","4.70.30","4.1 and up",0,0,"1",15.4249486703984,9.91581130222496,1,1,2018-08-03,2807
"Stack It AR","GAME",3.8,1363,26,1e+05,"Free",0,"Everyone","June 29, 2018","1.1.4","4.0 and up",0,0,"0",11.5129354649202,7.21817683840341,1,0,2018-06-29,2842
"ARuler - AR Ruler app, Measure tools","TOOLS",4.3,1602,5,1e+05,"Free",0,"Everyone","August 3, 2018","1.1.7","7.0 and up",0,0,"0",11.5129354649202,7.37963215260955,1,0,2018-08-03,2807
"Monster Park AR - Jurassic Dinosaurs in Real World","FAMILY",3.7,128,20,10000,"Free",0,"Everyone","March 8, 2018","1.2.2.122","7.0 and up",0,0,"0",9.21044036697652,4.85981240436167,1,0,2018-03-08,2955
"AR Remote Car","FAMILY",3.2,1354,30,1e+05,"Free",0,"Everyone","August 12, 2017","2.14","4.0 and up",0,0,"0",11.5129354649202,7.2115567333138,1,0,2017-08-12,3163
"Solar System AR ( ARCore )","FAMILY",4,211,37,10000,"Free",0,"Everyone","July 23, 2018","0.8.6","7.0 and up",0,0,"0",9.21044036697652,5.35658627467201,1,0,2018-07-23,2818
"Super AR","FAMILY",3.8,410,28,10000,"Free",0,"Teen","December 18, 2017","2.1","4.0 and up",0,0,"0",9.21044036697652,6.01859321449623,1,0,2017-12-18,3035
"Spacecraft AR","FAMILY",4.4,83,85,10000,"Free",0,"Everyone","June 28, 2018","1.2","7.0 and up",0,0,"0",9.21044036697652,4.43081679884331,1,0,2018-06-28,2843
"MCRAFT AR - EDITOR","FAMILY",3.4,131,22,5000,"Free",0,"Everyone","June 24, 2018","1.0","4.1 and up",0,0,"0",8.5173931714189,4.88280192258637,1,0,2018-06-24,2847
"Jenga® AR","FAMILY",2.9,53,82,10000,"Free",0,"Everyone","March 17, 2018","1.0.1","7.0 and up",0,0,"0",9.21044036697652,3.98898404656427,1,0,2018-03-17,2946
"Nightenfell: Shared AR","GAME",4.5,20,65,1000,"Paid",0.99,"Everyone 10+","March 27, 2018","1.0.0","7.0 and up",0,0,"0",6.90875477931522,3.04452243772342,0,0,2018-03-27,2936
"Portal AR - Step Into Scotland","TRAVEL_AND_LOCAL",3.7,25,43,5000,"Free",0,"Everyone","June 4, 2018","1.4","7.0 and up",0,0,"0",8.5173931714189,3.25809653802148,1,0,2018-06-04,2867
"Arcraft - AR Sandbox","GAME",3.8,469,80,10000,"Free",0,"Everyone","May 19, 2017","1.4","4.0 and up",0,0,"0",9.21044036697652,6.1527326947041,1,0,2017-05-19,3248
"Augment - 3D Augmented Reality","BUSINESS",4.1,25195,21,1e+06,"Free",0,"Everyone","February 26, 2018","v3.4.0-3","4.0.3 and up",0,0,"1",13.8155115579638,10.1344405307418,1,1,2018-02-26,2965
"Satellite AR","BOOKS_AND_REFERENCE",4.1,9636,93,1e+06,"Free",0,"Everyone","September 22, 2011","2.4","2.1 and up",0,0,"1",13.8155115579638,9.17336513585129,1,1,2011-09-22,5314
"Figment AR","FAMILY",3.7,22,90,5000,"Free",0,"Everyone","July 10, 2018","1.0","7.0 and up",0,0,"0",8.5173931714189,3.13549421592915,1,0,2018-07-10,2831
"AR Tank Battle","GAME",3.6,153,67,10000,"Free",0,"Everyone","December 31, 2016","1.3","4.0 and up",0,0,"0",9.21044036697652,5.03695260241363,1,0,2016-12-31,3387
"Paint Space AR","FAMILY",3,17,32,1000,"Free",0,"Everyone","March 7, 2018","1.1","7.0 and up",0,0,"0",6.90875477931522,2.89037175789616,1,0,2018-03-07,2956
"Just a Line - Draw Anywhere, with AR","FAMILY",4.1,1152,2.7,1e+05,"Free",0,"Everyone","May 30, 2018","2.0.0","7.0 and up",0,0,"0",11.5129354649202,7.05012252026906,1,0,2018-05-30,2872
"AR Toybox - Augmented Reality Demos","FAMILY",3.8,20,36,1000,"Free",0,"Everyone","August 17, 2017","1.0.2","4.1 and up",0,0,"0",6.90875477931522,3.04452243772342,1,0,2017-08-17,3158
"Mind Map AR, Augmented Reality ARCore Mind Mapping","PRODUCTIVITY",4.2,29,35,5000,"Free",0,"Everyone","July 26, 2018","1.23","7.0 and up",0,0,"0",8.5173931714189,3.40119738166216,1,0,2018-07-26,2815
"【Miku AR Camera】Mikuture","FAMILY",4.4,36268,41,1e+06,"Free",0,"Teen","April 25, 2017","3.0.15","4.2 and up",0,0,"1",13.8155115579638,10.4987186609015,1,1,2017-04-25,3272
"Summer Camp Island AR","FAMILY",3.6,740,71,50000,"Free",0,"Everyone","July 5, 2018","1.0.2","4.4 and up",0,0,"0",10.8197982842103,6.60800062529609,1,0,2018-07-05,2836
"AR Sport Cars","FAMILY",3.6,284,70,10000,"Free",0,"Everyone","June 10, 2017","1.0","4.1 and up",0,0,"0",9.21044036697652,5.65248918026865,1,0,2017-06-10,3226
"AS - News and sports results.","SPORTS",3.7,20879,22,1e+06,"Free",0,"Everyone","June 9, 2018","5.1.13","4.1 and up",0,0,"1",13.8155115579638,9.94654704199658,1,1,2018-06-09,2862
"MARCA - Diario Líder Deportivo","SPORTS",3.9,76340,14,5e+06,"Free",0,"Everyone","July 25, 2018","6.3.3","4.1 and up",0,0,"1",15.4249486703984,11.2429654255061,1,1,2018-07-25,2816
"AS Guía de las Ligas 2017-2018","SPORTS",4.1,4374,53,1e+05,"Free",0,"Everyone","September 14, 2017","1.0.10","4.1 and up",0,0,"0",11.5129354649202,8.38366179879172,1,0,2017-09-14,3130
"Sleep as Android Unlock","LIFESTYLE",4.5,23966,872,1e+06,"Paid",5.99,"Everyone","June 27, 2018","20180608","4.0 and up",0,0,"1",13.8155115579638,10.0844331631502,0,1,2018-06-27,2844
"Sleep as Android Gear Addon","HEALTH_AND_FITNESS",2.8,961,1.3,1e+05,"Free",0,"Everyone","February 27, 2018","1.5","4.0 and up",0,0,"0",11.5129354649202,6.86901445066571,1,0,2018-02-27,2964
"Sleep as Android Garmin Addon","HEALTH_AND_FITNESS",2.6,114,1.6,10000,"Free",0,"Everyone","June 20, 2018","20180620","2.3 and up",0,0,"0",9.21044036697652,4.74493212836325,1,0,2018-06-20,2851
"Sonic the Hedgehog™ Classic","GAME",4.4,125652,56,1e+07,"Free",0,"Everyone","June 18, 2018","3.3.0","4.2 and up",0,0,"1",16.1180957509583,11.7412794185323,1,1,2018-06-18,2853
"The Aether: Life as a God","FAMILY",4.1,1407,3.4,1e+05,"Free",0,"Everyone 10+","March 12, 2018","1.0.5","4.0 and up",0,0,"0",11.5129354649202,7.24992553671799,1,0,2018-03-12,2951
"CAPTCHA Pack for Sleep as Android","LIFESTYLE",4,448,3.1,50000,"Free",0,"Everyone","June 8, 2018","1.3","2.3 and up",0,0,"0",10.8197982842103,6.10702288774225,1,0,2018-06-08,2863
"Pacific Navy Fighter C.E. (AS)","GAME",4.3,11379,20,5e+05,"Free",0,"Everyone 10+","July 29, 2018","1.4","4.0.3 and up",0,0,"0",13.1223653774023,9.33961270768032,1,0,2018-07-29,2812
"Lullaby Add-on for Sleep as Android","HEALTH_AND_FITNESS",3.9,2057,6.2,50000,"Paid",1.99,"Everyone","October 18, 2017","2.4","4.0 and up",0,0,"0",10.8197982842103,7.62948991639399,0,0,2017-10-18,3096
"Sleep as Microsoft Band Add-On","LIFESTYLE",3.5,28,121,1000,"Free",0,"Everyone","January 23, 2016","1.0.0.8","4.2 and up",0,0,"0",6.90875477931522,3.36729582998647,1,0,2016-01-23,3730
"Ninja Turtles: Legends","FAMILY",4.3,344283,95,1e+07,"Free",0,"Teen","December 18, 2017","1.11.39","4.1 and up",0,0,"1",16.1180957509583,12.749222177146,1,1,2017-12-18,3035
"Timely Alarm Clock","LIFESTYLE",4.3,258717,9.4,1e+07,"Free",0,"Everyone","September 25, 2017","1.3.1","4.0.3 and up",0,0,"1",16.1180957509583,12.4634939444162,1,1,2017-09-25,3119
"My Boy! Free - GBA Emulator","GAME",4.3,531074,2.5,1e+07,"Free",0,"Everyone","January 9, 2018","Varies with device","Varies with device",0,0,"1",16.1180957509583,13.1826585331881,1,1,2018-01-09,3013
"Samsung Health","HEALTH_AND_FITNESS",4.3,480208,70,5e+08,"Free",0,"Everyone","July 31, 2018","5.17.2.009","5.0 and up",0,0,"1",20.0301186583865,13.0819767047844,1,1,2018-07-31,2810
"WiFi Baby Monitor - NannyCam","VIDEO_PLAYERS",4.1,29867,1.7,5e+06,"Free",0,"Everyone","May 24, 2017","3.1.0 (build 1210)","2.3.3 and up",0,0,"1",15.4249486703984,10.3045429521556,1,1,2017-05-24,3243
"Maleficent Free Fall","FAMILY",4.4,450013,37,1e+07,"Free",0,"Everyone","July 11, 2018","5.9.0","4.2 and up",0,0,"1",16.1180957509583,13.0170339723737,1,1,2018-07-11,2830
"Star Wars™: Force Arena","FAMILY",4.4,228130,70,5e+06,"Free",0,"Everyone 10+","July 19, 2018","3.1.4","4.1 and up",0,0,"1",15.4249486703984,12.3376753043429,1,1,2018-07-19,2822
"PS4 Second Screen","FAMILY",2.4,11773,3.3,1e+06,"Free",0,"Everyone","June 13, 2018","18.6.2","4.1 and up",0,0,"1",13.8155115579638,9.37364898958821,1,1,2018-06-13,2858
"Alarm Clock: Stopwatch & Timer","PRODUCTIVITY",4.5,870928,16,5e+07,"Free",0,"Everyone","June 8, 2018","5.9.6","4.1 and up",0,0,"1",17.7275335833924,13.6773157370126,1,1,2018-06-08,2863
"SAMURAI vs ZOMBIES DEFENSE","GAME",4.5,407788,19,5e+06,"Free",0,"Everyone","July 18, 2013","3.4.0","2.1 and up",0,0,"1",15.4249486703984,12.9185051627518,1,1,2013-07-18,4649
"Seen","FAMILY",4.5,118285,22,1e+06,"Free",0,"Teen","May 24, 2018","1.2.1","4.1 and up",0,0,"1",13.8155115579638,11.6808606997681,1,1,2018-05-24,2878
"AT&T THANKS®","FAMILY",3.4,2445,34,5e+05,"Free",0,"Everyone","July 11, 2018","1.4.0","5.0 and up",0,0,"0",13.1223653774023,7.80220931624712,1,0,2018-07-11,2830
"Galaxy at War Online","FAMILY",3.9,65119,46,1e+06,"Free",0,"Everyone 10+","May 22, 2018","2.1.0","3.0 and up",0,0,"1",13.8155115579638,11.0839870006764,1,1,2018-05-22,2880
"Kingdoms at War: Hardcore PVP","FAMILY",4.3,34898,92,1e+06,"Free",0,"Teen","June 28, 2018","4.05","4.0.3 and up",0,0,"1",13.8155115579638,10.4602134544849,1,1,2018-06-28,2843
"Five Nights at Freddy's 4 Demo","GAME",4.4,889425,45,1e+07,"Free",0,"Teen","July 26, 2015","1.1","2.3 and up",0,0,"1",16.1180957509583,13.6983315898224,1,1,2015-07-26,3911
"Five Nights at Freddy's 3 Demo","GAME",4.5,1041836,50,1e+07,"Free",0,"Teen","April 2, 2015","1.07","2.3 and up",0,0,"1",16.1180957509583,13.8564960591166,1,1,2015-04-02,4026
"Fandom: Five Nights at Freddys","FAMILY",4.4,17945,9.5,1e+06,"Free",0,"Mature 17+","June 6, 2018","2.9.8","4.4 and up",0,0,"1",13.8155115579638,9.795122527858,1,1,2018-06-06,2865
"Nights at Cube Pizzeria 3D – 2","GAME",4,47151,36,5e+06,"Free",0,"Everyone 10+","December 26, 2017","2.4.0","4.3 and up",0,0,"1",15.4249486703984,10.7611317049775,1,1,2017-12-26,3027
"World at War: WW2 Strategy MMO","FAMILY",4.3,107765,78,5e+06,"Free",0,"Everyone 10+","May 25, 2018","3.1.9","4.1 and up",0,0,"1",15.4249486703984,11.5877174888215,1,1,2018-05-25,2877
"Five Tries At Love Dating Sim","FAMILY",4.2,37165,22,1e+06,"Free",0,"Teen","February 14, 2018","5.1.0","2.3 and up",0,0,"1",13.8155115579638,10.5231496438336,1,1,2018-02-14,2977
"Rivals at War: 2084","FAMILY",4,174127,48,5e+06,"Free",0,"Teen","October 3, 2016","1.3","3.0 and up",0,0,"1",15.4249486703984,12.0675459399358,1,1,2016-10-03,3476
"Multiple Videos at Same Time","VIDEO_PLAYERS",4.4,4706,1.5,1e+06,"Free",0,"Everyone","June 19, 2018","Z (Special Edition R9)","4.4 and up",0,0,"1",13.8155115579638,8.45680604140114,1,1,2018-06-19,2852
"Five Nights at Freddy's 2","FAMILY",4.6,73919,40,5e+05,"Paid",2.99,"Teen","November 15, 2014","1.07","2.3 and up",0,0,"0",13.1223653774023,11.2107387063156,0,0,2014-11-15,4164
"Coloring Book at Five Nights","FAMILY",4,532,6.5,1e+05,"Free",0,"Everyone","June 6, 2017","1.6","2.3 and up",0,0,"0",11.5129354649202,6.27852142416584,1,0,2017-06-06,3230
"Rivals at War: Firefight","GAME",4.4,344819,51,5e+06,"Free",0,"Teen","October 18, 2016","1.4","3.0 and up",0,0,"1",15.4249486703984,12.7507778207298,1,1,2016-10-18,3461
"Five nights at Minecraft","FAMILY",3.5,9335,12,1e+06,"Free",0,"Everyone","November 26, 2017","1.2","4.0.3 and up",0,0,"1",13.8155115579638,9.14163317396639,1,1,2017-11-26,3057
"Five Nights at Freddy's","GAME",4.6,100805,50,1e+06,"Paid",2.99,"Teen","December 2, 2014","1.85","2.3 and up",0,0,"1",13.8155115579638,11.5209531566575,0,1,2014-12-02,4147
"Nights at Cube Pizzeria 3D – 3","FAMILY",4,15875,40,1e+06,"Free",0,"Teen","March 3, 2017","1.5","4.2 and up",0,0,"1",13.8155115579638,9.67256381390296,1,1,2017-03-03,3325
"7 Nights at Pixel Pizzeria - 2","GAME",4,23168,54,1e+06,"Free",0,"Teen","July 9, 2018","1.3.0","4.4 and up",0,0,"1",13.8155115579638,10.0505704572374,1,1,2018-07-09,2832
"Nights at Slender Pizzeria 3D","GAME",4.1,2628,45,1e+05,"Free",0,"Teen","May 22, 2017","1.1","4.2 and up",0,0,"0",11.5129354649202,7.87435882472988,1,0,2017-05-22,3245
"DIRECTV","FAMILY",4.1,235486,63,1e+07,"Free",0,"Teen","June 1, 2018","5.9.006","4.1 and up",0,0,"1",16.1180957509583,12.3694109892164,1,1,2018-06-01,2870
"One Night at Golden Freddy's","GAME",3.3,2717,4,1e+05,"Free",0,"Teen","December 7, 2017","0.1","2.3 and up",0,0,"0",11.5129354649202,7.90765159471109,1,0,2017-12-07,3046
"DIRECTV for Tablets","FAMILY",3.9,24123,69,1e+06,"Free",0,"Teen","June 1, 2018","5.9.006","4.1 and up",0,0,"1",13.8155115579638,10.0909624745709,1,1,2018-06-01,2870
"Nights at Cube Pizzeria 3D – 4","GAME",4.1,7728,39,5e+05,"Free",0,"Teen","July 17, 2018","1.5.0","4.4 and up",0,0,"0",13.1223653774023,8.95273476710687,1,0,2018-07-17,2824
"Five Nights at Neighbor House","GAME",4.2,2180,55,1e+05,"Free",0,"Everyone 10+","January 26, 2018","1.1.0","4.2 and up",0,0,"0",11.5129354649202,7.68753876620163,1,0,2018-01-26,2996
"Asylum Night Shift - Five Nights Survival","GAME",4,59223,46,5e+06,"Free",0,"Teen","June 26, 2018","1.6.5","4.1 and up",0,0,"1",15.4249486703984,10.9890821441229,1,1,2018-06-26,2845
"Five Nights at Freddy's: SL","GAME",4.5,16162,99,1e+05,"Paid",2.99,"Teen","April 6, 2017","1.2","2.3 and up",0,0,"0",11.5129354649202,9.69047995840981,0,0,2017-04-06,3291
"Two Nights at jumpscare","GAME",3.8,596,91,1e+05,"Free",0,"Teen","August 17, 2017","1.0","4.1 and up",0,0,"0",11.5129354649202,6.3919171133926,1,0,2017-08-17,3158
"Five Nights at Pizzeria","GAME",3.5,1976,21,1e+05,"Free",0,"Teen","March 3, 2018","1.6","4.1 and up",0,0,"0",11.5129354649202,7.58933582317062,1,0,2018-03-03,2960
"Block Battles: Heroes at War - Multiplayer PVP","GAME",4.3,6698,46,5e+05,"Free",0,"Everyone 10+","May 14, 2016","1.0.1","2.3 and up",0,0,"0",13.1223653774023,8.80971354050827,1,0,2016-05-14,3618
"Five Nights at Freddy's 4","GAME",4.6,21266,45,1e+05,"Paid",2.99,"Teen","July 26, 2015","1.1","2.3 and up",0,0,"0",11.5129354649202,9.96491185452313,0,0,2015-07-26,3911
"Five Nights at Flappy's","GAME",4.7,4041,24,10000,"Free",0,"Everyone","June 27, 2017","1.5.14","2.3.3 and up",0,0,"0",9.21044036697652,8.30449489796357,1,0,2017-06-27,3209
"5 Nights at Cube Pizzeria City","GAME",3.8,2691,52,1e+05,"Free",0,"Teen","February 22, 2017","1.2","4.2 and up",0,0,"0",11.5129354649202,7.89803969076462,1,0,2017-02-22,3334
"Five Nights at Freddy's 3","GAME",4.7,27856,50,1e+05,"Paid",2.99,"Teen","April 2, 2015","1.07","2.3 and up",0,0,"0",11.5129354649202,10.2348395602723,0,0,2015-04-02,4026
"Undertale AU Amino","SOCIAL",4.8,5369,63,50000,"Free",0,"Teen","July 13, 2018","1.8.19106","4.0.3 and up",0,0,"0",10.8197982842103,8.58858318750291,1,0,2018-07-13,2828
"au","FAMILY",3.2,9126,5.8,1e+06,"Free",0,"Everyone","June 8, 2016","1.0.9","4.0 and up",0,0,"1",13.8155115579638,9.11899233251688,1,1,2016-06-08,3593
"Au Mobile: Audition Chính Hiệu","GAME",3.9,85278,23,1e+06,"Free",0,"Mature 17+","July 17, 2018","1.8.0716","4.0.3 and up",0,0,"1",13.8155115579638,11.3536835132521,1,1,2018-07-17,2824
"AU Mobile Indonesia","GAME",3.6,16521,23,1e+06,"Free",0,"Everyone","May 9, 2018","1.8.0502","2.3 and up",0,0,"1",13.8155115579638,9.71244810512245,1,1,2018-05-09,2893
"Au Bon Pain","FOOD_AND_DRINK",3.7,70,26,10000,"Free",0,"Everyone","July 23, 2018","1.4","5.0 and up",0,0,"0",9.21044036697652,4.26267987704132,1,0,2018-07-23,2818
"Au Pair Legend","LIFESTYLE",4.4,28,8.8,1000,"Free",0,"Everyone","July 19, 2018","3.5","5.0 and up",0,0,"0",6.90875477931522,3.36729582998647,1,0,2018-07-19,2822
"Super Dancer","GAME",4.1,91667,27,1e+06,"Free",0,"Everyone","July 24, 2018","3.3","2.3 and up",0,0,"1",13.8155115579638,11.4259286333294,1,1,2018-07-24,2817
"AU Results - AU COE Corner","FAMILY",4,664,2.1,1e+05,"Free",0,"Everyone","December 14, 2017","2.2.5","4.1 and up",0,0,"0",11.5129354649202,6.49978704065585,1,0,2017-12-14,3039
"view.com.au - Buy, Rent or Research Real Estate","LIFESTYLE",3.1,212,12,50000,"Free",0,"Everyone","September 26, 2017","2.1.4","4.1 and up",0,0,"0",10.8197982842103,5.36129216570943,1,0,2017-09-26,3118
"Au Weather Free","WEATHER",4,1185,5,1e+05,"Free",0,"Everyone","June 18, 2018","2.47.2","2.3 and up",0,0,"0",11.5129354649202,7.07834157955767,1,0,2018-06-18,2853
"BringGo AU & NZ","MAPS_AND_NAVIGATION",2.8,440,23,10000,"Paid",0.99,"Everyone","May 10, 2018","2.5.9","2.3.3 and up",0,0,"0",9.21044036697652,6.08904487544685,0,0,2018-05-10,2892
"AU Spark","FAMILY",3.7,681,8.2,10000,"Free",0,"Everyone","August 1, 2018","5.06","4.4 and up",0,0,"0",9.21044036697652,6.52502965784346,1,0,2018-08-01,2809
"Rugby AU","SPORTS",2.7,17,14,1000,"Free",0,"Everyone","December 21, 2017","1.0.0","4.1 and up",0,0,"0",6.90875477931522,2.89037175789616,1,0,2017-12-21,3032
"Learners Test Free: AU Driver Knowledge Test (DKT)","FAMILY",3.9,623,8.5,1e+05,"Free",0,"Everyone","March 26, 2018","3.5","4.1 and up",0,0,"0",11.5129354649202,6.43615036836943,1,0,2018-03-26,2937
"Au-allstar for KR","GAME",3.6,2433,47,1e+05,"Free",0,"Everyone","June 15, 2018","1.6.4","4.3 and up",0,0,"0",11.5129354649202,7.79729127354747,1,0,2018-06-15,2856
"STUCOR - AU","FAMILY",4.5,1827,12,1e+05,"Free",0,"Everyone","June 5, 2018","1.3","4.1 and up",0,0,"0",11.5129354649202,7.5109777520141,1,0,2018-06-05,2866
"loans.com.au Smart Money","FINANCE",3.5,30,17,1000,"Free",0,"Everyone","May 27, 2018","1.4.0","4.1 and up",0,0,"0",6.90875477931522,3.43398720448515,1,0,2018-05-27,2875
"AU Students Zone (Result 2016)","FAMILY",4,97,3.9,10000,"Free",0,"Everyone","July 1, 2016","1.1","4.0 and up",0,0,"0",9.21044036697652,4.58496747867057,1,0,2016-07-01,3570
"AU Results 2017 Auzone","FAMILY",3.8,762,4.1,1e+05,"Free",0,"Everyone","February 1, 2017","2.0","4.0 and up",0,0,"0",11.5129354649202,6.63725803128446,1,0,2017-02-01,3355
"Au Pair","SOCIAL",3.6,58,15,10000,"Free",0,"Everyone","August 14, 2017","1.3.0","4.2 and up",0,0,"0",9.21044036697652,4.07753744390572,1,0,2017-08-14,3161
"AU Call Blocker - Block Unwanted Calls Texts 2018","COMMUNICATION",4.2,16,3.3,1000,"Free",0,"Everyone","April 24, 2018","1.0.4","4.1 and up",0,0,"0",6.90875477931522,2.83321334405622,1,0,2018-04-24,2908
"realcommercial.com.au","BUSINESS",4.4,128,6.7,50000,"Free",0,"Everyone","June 26, 2018","2.6.1","5.0 and up",0,0,"0",10.8197982842103,4.85981240436167,1,0,2018-06-26,2845
"Powershop AU","TOOLS",4,498,11,10000,"Free",0,"Everyone","July 12, 2018","1.35.1","4.0.3 and up",0,0,"0",9.21044036697652,6.21260609575152,1,0,2018-07-12,2829
"Australia Newspapers - AU News Apps","NEWS_AND_MAGAZINES",4.7,48,4.1,1000,"Free",0,"Everyone","July 8, 2018","7.0.0","4.0.3 and up",0,0,"0",6.90875477931522,3.89182029811063,1,0,2018-07-08,2833
"Dance On Mobile","FAMILY",4.1,23609,31,1e+06,"Free",0,"Teen","April 13, 2018","1.26","4.0 and up",0,0,"1",13.8155115579638,10.0694256300796,1,1,2018-04-13,2919
"Super Dancer VN","GAME",4,24312,25,5e+05,"Free",0,"Everyone","July 22, 2018","3.3","4.0.3 and up",0,0,"0",13.1223653774023,10.098766465702,1,0,2018-07-22,2819
"Neuvaine au Saint-Esprit","LIFESTYLE",4.7,57,5.8,10000,"Free",0,"Everyone","September 18, 2017","1.1","4.0 and up",0,0,"0",9.21044036697652,4.06044301054642,1,0,2017-09-18,3126
"allhomes.com.au","HOUSE_AND_HOME",3.8,874,12,1e+05,"Free",0,"Everyone","August 1, 2018","5.13.1","4.3 and up",0,0,"0",11.5129354649202,6.77422388635761,1,0,2018-08-01,2809
"Jobs in Canada - Emplois au Canada","BUSINESS",5,2,14,1000,"Free",0,"Teen","August 5, 2018","1.1","4.2 and up",0,0,"0",6.90875477931522,1.09861228866811,1,0,2018-08-05,2805
"Predator Calls for Hunting AU","SPORTS",4.4,27,78,10000,"Free",0,"Everyone","August 3, 2016","1.0","4.0.3 and up",0,0,"0",9.21044036697652,3.3322045101752,1,0,2016-08-03,3537
"Love Dance","GAME",4,29462,44,1e+06,"Free",0,"Teen","June 14, 2018","1.1.7","4.0 and up",0,0,"1",13.8155115579638,10.2908905178259,1,1,2018-06-14,2857
"Avatar Musik","GAME",3.8,159063,85,1e+06,"Free",0,"Everyone","February 9, 2018","0.8.0","4.0 and up",0,0,"1",13.8155115579638,11.9770619159379,1,1,2018-02-09,2982
"Job'Of - Emploi au Cameroun","BUSINESS",4.1,294,9.8,10000,"Free",0,"Everyone","July 5, 2018","4.1.2","4.0 and up",0,0,"0",9.21044036697652,5.68697535633982,1,0,2018-07-05,2836
